시도,시군,업종,업소명,주소,연락처,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
강원특별자치도,강릉시,미용업,진희미용실,강원특별자치도 강릉시 율곡로 2755 (노암동),033-643-2025,파마,20000,커트,7000,,
강원특별자치도,강릉시,미용업,차미랑헤어숍,강원특별자치도 강릉시 중앙시장2길 23 (성남동),033-645-5475,파마,20000,커트,6000,,
강원특별자치도,강릉시,기타요식업,카페라움,강원특별자치도 강릉시 금성로23번길 16 (성남동),033-643-9654,아메리카노,2500,에스프레소,2500,카페라떼,3500
강원특별자치도,강릉시,기타요식업,카페리안,강원특별자치도 강릉시 지변길 22,033-651-7211,아메리카노,2000,카라멜마끼아또,3500,바닐라라떼,3500
강원특별자치도,강릉시,기타요식업,카페인,강원특별자치도 강릉시 경강로 2269 1층(포남동),033-647-7041,아메리카노,2000,,,,
강원특별자치도,강릉시,기타요식업,커피나누기,강원특별자치도 강릉시 금성로23번길 14 (성남동),033-646-6336,아메리카노,2500,에스프레소,2500,카라멜마끼아또,3000
강원특별자치도,강릉시,세탁업,하나세탁소,강원특별자치도 강릉시 강릉대로469번길 21 (포남동),033-651-6581,정장한벌,8000,,,,
강원특별자치도,강릉시,세탁업,한신세탁소,강원특별자치도 강릉시 명륜로 95-7 (교동),033-641-2395,정장한벌,5000,,,,
강원특별자치도,강릉시,한식_일반,해동식당,강원특별자치도 강릉시 남구길18번길 39 (포남동),033-646-3339,김치찌개,7000,된장찌개,7000,,
강원특별자치도,강릉시,미용업,행복한미용실,강원특별자치도 강릉시 금성로23번길 12 (성남동),033-642-8618,파마,15000,커트,6000,,
강원특별자치도,강릉시,미용업,현대미용실,강원특별자치도 강릉시 주문진읍 항구윗길 7,033-661-6642,파마,20000,커트,6000,,
강원특별자치도,강릉시,미용업,현미용실,강원특별자치도 강릉시 강변로440번길 36-4 (입암동),033-651-3488,파마,20000,커트,6000,,
강원특별자치도,강릉시,이용업,협동이용소,강원특별자치도 강릉시 강동면 강동초교길42,033-645-7135,이용료,10000,,,,
강원특별자치도,강릉시,미용업,화신미용실,강원특별자치도 강릉시 홍제로 38 (홍제동),033-642-3295,파마,15000,커트,8000,,
강원특별자치도,강릉시,미용업,환희머리방,강원특별자치도 강릉시 노암길42번길 24,,파마,25000,염색,20000,,
강원특별자치도,강릉시,미용업,황실헤어클럽,강원특별자치도 강릉시 중앙시장길 13 (성남동),033-647-2885,파마,25000,커트,8000,,
강원특별자치도,강릉시,기타비요식업,후지칼라 강릉점,강원특별자치도 강릉시 경강로 2069 (임당동),033-646-2000,사진촬영료,10000,,,,
강원특별자치도,동해시,양식,ROCOCO,강원특별자치도 동해시 청운로 90,033-521-4785,샐러드와 수제등심돈까스,9500,샐러드와 수제함박,9500,ROCOCO정식,17000
강원특별자치도,동해시,한식_일반,경남보리밥집,강원특별자치도 동해시 해안로 511,033-533-6371,뷔페,6000,,,,
강원특별자치도,동해시,한식_일반,광천막국수,강원특별자치도 동해시 평릉길 21-18 1층,033-533-0113,메밀꿩만두,9000,꿩만두국,10000,,
강원특별자치도,동해시,한식_육류,구울래머글래,강원특별자치도 동해시 천곡로 24,033-535-5888,생삼겹살,12000,뒷덜미살,14000,생가브리살,14000
강원특별자치도,동해시,미용업,김유진헤어샵,강원특별자치도 동해시 발한로 208,033-534-2456,커트,10000,염색,20000,펌,30000
강원특별자치도,동해시,한식_면류,까치분식,강원특별자치도 동해시 중앙시장길 2-1 1층,033-535-3096,잔치국수,2000,비빔국수,2000,오뎅5개,1000
강원특별자치도,동해시,한식_일반,꽃림이네찜,강원특별자치도 동해시 전천로 127,033-521-5131,아귀찜(중),35000,대구뽈찜(중),35000,알곤이찜(중),35000
강원특별자치도,동해시,한식_육류,닭갈비천국,강원특별자치도 동해시 천곡로 68,033-533-9753,닭갈비,10000,닭삼,10000,치즈닭갈비,12000
강원특별자치도,동해시,한식_육류,동해닭갈비,강원특별자치도 동해시 효자남길 36 1층,033-522-6868,무뼈닭갈비,11000,닭갈비,10000,,
강원특별자치도,동해시,한식_면류,동해장칼국수,강원특별자치도 동해시 일출로 2-6,033-532-2556,장칼국수,7000,,,,
강원특별자치도,동해시,한식_면류,동해칼국수,강원특별자치도 동해시 전천로 171 1층,033-522-6966,칼국수,7000,장칼국수,7000,,
강원특별자치도,동해시,기타요식업,뒷드루쉼터,강원특별자치도 동해시 오일장길 10,,아메리카노,3000,카페라떼,4000,,
강원특별자치도,동해시,기타요식업,런던브라우니,강원특별자치도 동해시 동굴로 61-18,033-535-7893,커피,2000,생강차,2000,브라우니,2500
강원특별자치도,동해시,미용업,미앤미헤어샵,강원특별자치도 동해시 동굴로 15,033-533-8796,커트,10000,염색,20000,펌,20000
강원특별자치도,동해시,숙박업,별무인텔,강원특별자치도 동해시 부곡로 9,033-533-6000,"숙박(1박, 평일)",40000,,,,
강원특별자치도,동해시,한식_면류,삼삼마을,강원특별자치도 동해시 가마골길 42-16,033-532-9803,장칼국수,4000,잔치국수,4000,비빔국수,6000
강원특별자치도,동해시,한식_육류,삼송갈비,강원특별자치도 동해시 송정로 39 1층,033-522-4077,돼지갈비,13000,,,,
강원특별자치도,동해시,한식_일반,상봉식당,강원특별자치도 동해시 천곡2길 3-1,033-532-2621,비빔밥,7000,갈비탕,9000,육개장,9000
강원특별자치도,동해시,한식_일반,석촌,강원특별자치도 동해시 천곡1길 43,033-535-2516,비빔밥,7000,돌솥비빔밥,7000,낚지볶음,10000
강원특별자치도,동해시,세탁업,스마일세탁공장,강원특별자치도 동해시 동해역길 11,033-522-4782,양복상하의,12000,양장상하의,12000,패딩,10000
강원특별자치도,동해시,한식_일반,시골,강원특별자치도 동해시 지양길 9,033-521-0163,보리밥,6500,만두국,6500,장칼국수,6500
강원특별자치도,동해시,한식_일반,신라1993,강원특별자치도 동해시 감추4길 30 1층,033-533-2888,물회,12000,회덮밥,12000,점심특선,10000
강원특별자치도,동해시,한식_일반,어향,강원특별자치도 동해시 중앙시장길 24 1층,033-532-8292,고등어구이+나베,10000,꽁치구이+나베,10000,조기구이+나베,10000
강원특별자치도,동해시,한식_면류,예가네닭칼국수,강원특별자치도 동해시 천곡2길 3,033-533-1712,닭칼국수,8000,장닭칼국수,8000,,
강원특별자치도,동해시,한식_일반,오대게,강원특별자치도 동해시 일출로 88,033-532-0057,오대게라면,8000,홍게대게칼국수,9000,가지미회국수,10000
강원특별자치도,동해시,한식_면류,우리칼국수,강원특별자치도 동해시 시장안길 35,033-533-4784,매콤장칼국수,6000,칼만두국,6000,해물장칼국수,8000
강원특별자치도,동해시,한식_일반,원고기마트 식육식당,강원특별자치도 동해시 동해대로 5466 1층,033-531-7770,한우 소불고기 1인분,10000,우족탕,10000,한우곰탕,10000
강원특별자치도,동해시,한식_일반,웰빙주먹밥,강원특별자치도 동해시 효자남길 33-20,033-521-1536,주먹밥,1500,웰빙우동,4000,돈까스,7000
강원특별자치도,동해시,한식_일반,장모님닭계장,강원특별자치도 동해시 중앙로 234 65호,033-532-3279,닭계장,8000,닭곰탕,9000,,
강원특별자치도,동해시,미용업,장미미용타운,강원특별자치도 동해시 대동로 136,033-521-6291,커트,13000,펌,30000,,
강원특별자치도,동해시,한식_일반,장터뚜구리,강원특별자치도 동해시 감추3길 36,033-535-7755,산채비빔밥,8000,장칼국수,7000,,
강원특별자치도,동해시,일식,진가네회포차,강원특별자치도 동해시 임항로 28 1층,033-535-5525,모듬회(소),35000,모듬회(중),45000,매운탕,18000
강원특별자치도,동해시,한식_일반,춘식이네찜나라,강원특별자치도 동해시 발한로 238,033-532-2629,장칼국수,5000,칼국수,5000,콩국수,7000
강원특별자치도,동해시,기타요식업,커피멜로우,강원특별자치도 동해시 동굴1길 97 1층,,아메리카노,2000,그릭요거트,6800,,
강원특별자치도,동해시,기타요식업,커피빈,강원특별자치도 동해시 일출로 107,033-532-2220,에스프레소,2500,아메리카노,2500,오미자차,4500
강원특별자치도,동해시,중식,태백루,강원특별자치도 동해시 동굴로 61-21,033-532-4003,짜장면,5000,짬뽕,6000,간짜장,6000
강원특별자치도,동해시,기타요식업,하이바이,강원특별자치도 동해시 일출로 279,,아메리카노,1200,주스,2700,티,2700
강원특별자치도,동해시,한식_일반,한섬생선92,강원특별자치도 동해시 한섬로 138-1 (천곡동) 1층,033-533-0533,순댓국,8000,통돼지김치찌개,8000,생선구이(1인),10000
강원특별자치도,동해시,한식_면류,한아름칼국수,강원특별자치도 동해시 발한복개로 30-1 1층,033-532-4954,홍합칼국수,6000,홍합장칼국수,6000,메밀칼국수,6000
강원특별자치도,동해시,이용업,항골이용원,강원특별자치도 동해시 항골길 52,033-532-1820,커트,10000,염색,10000,커트+면도,14000
강원특별자치도,동해시,일식,회생각포차,강원특별자치도 동해시 충혼길 3 1층,033-532-9295,모듬회(소),25000,모듬회(중),35000,모듬회(대),50000
강원특별자치도,동해시,한식_면류,흥부네찜,강원특별자치도 동해시 발한복개로 28,033-535-5802,홍합장칼국수,6000,홍합칼국수,6000,칼국수,5000
강원특별자치도,태백시,한식_육류,강릉족발,강원특별자치도 태백시 번영로 144 (황지동),033-553-3458,왕족발(4인분),24000,왕족발(3인분),18000,왕족발(2인분),12000
강원특별자치도,태백시,한식_일반,다복한정식,강원특별자치도 태백시 장성로 36 (장성동),033-581-6600,다복한정식,8000,갈비탕,12000,삼겹살(200g),14000
강원특별자치도,태백시,한식_육류,맛있는치킨,강원특별자치도 태백시 해지개길 24 205호(황지동),033-552-9982,후라이드,15000,양념통닭,16000,순살후라이드,18000
강원특별자치도,태백시,한식_면류,면사무소,강원특별자치도 태백시 장성시장1길 6-19 (장성동),033-553-5358,잔치국수,6000,칼국수,7000,,
강원특별자치도,태백시,미용업,뷰티 바이올렛,강원특별자치도 태백시 황지로 112 (황지동),033-552-9577,컷트,15000,일반펌,40000,셋팅펌,80000
강원특별자치도,태백시,한식_일반,왕김밥,강원특별자치도 태백시 황지로 243 (황지동),033-552-8858,김밥1줄,2000,치즈김밥1줄,3000,땡초김밥1줄,3000
강원특별자치도,태백시,한식_육류,인삼닭갈비,강원특별자치도 태백시 새시장길 14 (황지동),033-553-3096,인삼닭갈비,9000,안동찜닭(대),25000,안동찜닭(소),18000
강원특별자치도,태백시,숙박업,태백산한옥민박,강원특별자치도 태백시 소롯골길 34 (소도동),033-552-2367,안채(10~16명),200000,,,,
강원특별자치도,태백시,한식_면류,풀미당국수,강원특별자치도 태백시 번영로 369 (황지동),033-550-0094,들깨칼국수,5000,바지락칼국수,5000,팥칼국수,6000
강원특별자치도,태백시,한식_육류,하나로식당,강원특별자치도 태백시 시장안1길 24 (황지동),033-554-1567,한우양념불고기(200g),27000,생등심(200g),32000,생갈비살(200g),32000
강원특별자치도,태백시,한식_육류,할매곱창,강원특별자치도 태백시 동태백로 385 (철암동),,돼지곱창(200g),10000,갈매기살(200g),13000,삽겹살(200g),13000
강원특별자치도,태백시,한식_일반,항아리수제비,강원특별자치도 태백시 번영로 192-3 (황지동),033-553-6039,항아리수제비,5000,칼국수,5000,장칼국수,6000
강원특별자치도,태백시,이용업,황원이용소,강원특별자치도 태백시 광장로 17 (황지동),033-553-3258,이발,17000,면도,15000,컷트,15000
강원특별자치도,태백시,한식_일반,희진숯불갈비,강원특별자치도 태백시 반딧불길 1-6 (황지동),033-553-9088,된장찌개,7000,생삼겹살(200g),15000,소불백(200g),17000
강원특별자치도,속초시,한식_일반,갱수네맛집,강원특별자치도 속초시 미시령로 3376-4,033-637-0048,모둠회(소),50000,,,,
강원특별자치도,속초시,한식_일반,경아식당,강원특별자치도 속초시 중앙로147번길 16 2층 158호,033-636-2774,돌솥비빔밥,8000,닭칼국수,8000,,
강원특별자치도,속초시,한식_일반,금강산녹각삼계탕,강원특별자치도 속초시 먹거리6길 3,033-635-3080,녹각닭도리탕,70000,,,,
강원특별자치도,속초시,한식_일반,금주언니포장마차,강원특별자치도 속초시 청대로204번길 18,,육회,25000,,,,
강원특별자치도,속초시,양식,꼬시네돈가스,강원특별자치도 속초시 수복로 217 1층,033-635-4994,수제돈가스,9000,,,,
강원특별자치도,속초시,양식,눈꽃,강원특별자치도 속초시 조양로 104,0507-1315-4297,등심돈가스,9500,,,,
강원특별자치도,속초시,기타요식업,니어앤디어브런치카페,강원특별자치도 속초시 번영로129번길 5 1층,0507-1361-5656,눈꽃치즈베이글,5900,아메리카노,4500,,
강원특별자치도,속초시,한식_면류,도깨비우동,강원특별자치도 속초시 중앙로 3 102호,033-631-7077,우동,7000,어묵전골,30000,,
강원특별자치도,속초시,한식_기타,도란도란,강원특별자치도 속초시 중앙로 126-1,033-632-6855,쫄돈,10000,밥돈,9000,,
강원특별자치도,속초시,양식,돈까스아저씨본점,강원특별자치도 속초시 먹거리7길 18,033-633-8856,수제생등심돈가스,8000,온우동,6500,,
강원특별자치도,속초시,한식_육류,동강청정한우앤한돈,강원특별자치도 속초시 선사로 7-10,033-637-3775,한우갈비탕,12000,,,,
강원특별자치도,속초시,양식,맛있는향기,강원특별자치도 속초시 배움터길 7,070-8848-4486,수제돈가스,7900,까르보나라우동,7000,,
강원특별자치도,속초시,한식_일반,먹거리포차,강원특별자치도 속초시 먹거리5길 21,033-631-4007,장치매운탕,30000,두루치기,20000,,
강원특별자치도,속초시,미용업,모리헤어,강원특별자치도 속초시 만천길 10,033-637-4365,커트,13000,학생커트,11000,파마,35000
강원특별자치도,속초시,한식_일반,문어랑,강원특별자치도 속초시 영랑해안7길 18 1층,033-632-6951,문어삼합(소),55000,문어삼합(대),85000,문어맑은탕(소),55000
강원특별자치도,속초시,기타요식업,뮤토로스팅플랜트2,강원특별자치도 속초시 이목로 21-3 2층,0507-1348-1271,카페라떼,4400,우유,3000,아메리카노,3900
강원특별자치도,속초시,기타요식업,미션매니아카페,강원특별자치도 속초시 중앙로108번길 5-1 1층,033-631-5559,아메리카노,3900,복숭아 아이스티,3900,,
강원특별자치도,속초시,기타비요식업,바다서프리조트,강원특별자치도 속초시 새마을길 66,0507-1302-1611,서프입문강습,55000,,,,
강원특별자치도,속초시,기타요식업,비치카페,강원특별자치도 속초시 해오름로 129,0507-1461-8893,아메리카노,4000,레몬에이드,5000,카페라떼,5000
강원특별자치도,속초시,한식_육류,삼오정,강원특별자치도 속초시 먹거리6길 5,033-635-3501,"냉동삼겹살(200g, 수입산)",10000,,,,
강원특별자치도,속초시,한식_면류,서울칼국수,강원특별자치도 속초시 중앙로108번길 67 1층,033-633-5777,칼국수,7000,,,,
강원특별자치도,속초시,숙박업,속초휘테,강원특별자치도 속초시 장안로1길 17-5,,도미토리(4인실 기준) 평일 1인,22000,,,,
강원특별자치도,속초시,한식_육류,수원갈비,강원특별자치도 속초시 엑스포로1길 28 1층,033-633-2757,특선돼지불고기백반,8000,,,,
강원특별자치도,속초시,숙박업,스마일리조트,강원특별자치도 속초시 청봉로5길 5-9,033-636-7117,2인(주중) 비수기,55000,2인(주말) 비수기,60000,2인(주중) 성수기,70000
강원특별자치도,속초시,숙박업,스머프하우스,강원특별자치도 속초시 하도문2길 7,0507-1351-8177,2인 독채(주중) 비수기,100000,2인 독채(주말) 비수기,120000,,
강원특별자치도,속초시,미용업,심미주헤어샵,강원특별자치도 속초시 만천1길 42-1,033-636-6302,커트(남),9000,커트(여),10000,,
강원특별자치도,속초시,기타요식업,언들,강원특별자치도 속초시 먹거리길 36,033-637-1784,소금빵,2300,아메리카노,3500,카페라떼,4000
강원특별자치도,속초시,한식_일반,영이네순대국,강원특별자치도 속초시 선사로 8 1층 우측,0507-1382-3454,순댓국,9000,곰탕,8000,,
강원특별자치도,속초시,한식_육류,옛날집녹원갈비,강원특별자치도 속초시 교동로 30,033-636-9321,"양념돼지갈비(300g, 국내산)",18000,"생돼지갈비(250g, 국내산)",20000,,
강원특별자치도,속초시,한식_일반,오늘도감자탕,강원특별자치도 속초시 미시령로 3373-11 1층 103호,033-635-3793,"감자탕(전골, 1인)",10000,감자탕(식사),8000,,
강원특별자치도,속초시,한식_일반,완도회식당,강원특별자치도 속초시 먹거리4길 21 1층,033-631-1418,산오징어 물회,17000,산오징어 회덮밥,17000,,
강원특별자치도,속초시,한식_면류,원조도문집칼국수,강원특별자치도 속초시 수복로 199 1층,033-633-5150,칼국수,8000,보리비빔밥,8000,냉칼국수,8000
강원특별자치도,속초시,한식_일반,응봉할매,강원특별자치도 속초시 먹거리1길 18,033-633-7876,갈비탕,10000,설렁탕,9000,,
강원특별자치도,속초시,기타비요식업,준(JJun) 골프,강원특별자치도 속초시 번영로 129번길 22,0507-1364-3262,월 이용료,120000,,,,
강원특별자치도,속초시,기타비요식업,코랄17,강원특별자치도 속초시 새마을13길 17,0507-1341-1983,서핑 입문강습,55000,,,,
강원특별자치도,속초시,기타요식업,테라디움,강원특별자치도 속초시 배움터길 19-1,033-633-3691,아메리카노,3300,카페라떼,4500,,
강원특별자치도,속초시,한식_육류,하나갈비,강원특별자치도 속초시 선사로2길 7-5,033-632-3638,"돼지양념갈비(250g, 국내산)",17000,"삼겹살(200g, 국내산)",16000,,
강원특별자치도,속초시,기타요식업,허니네,강원특별자치도 속초시 번영로105번길 17-2,,치아바타,2500,아메리카노,2500,뺑오레장,2500
강원특별자치도,속초시,한식_일반,화진호이선장네,강원특별자치도 속초시 먹거리4길 18-1 1층,033-631-0750,대구탕,15000,물회,12000,회덮밥,12000
강원특별자치도,속초시,한식_일반,화톳불,강원특별자치도 속초시 먹거리길 10,033-636-6976,두루치기(1인),13000,,,,
강원특별자치도,삼척시,한식_일반,가원,강원특별자치도 삼척시 근덕면 교가길 22-13,033-572-2489,김치찌개,8000,,,,
강원특별자치도,삼척시,중식,가향,강원특별자치도 삼척시 청석로 79-10,033-574-8547,짜장면,5000,짜장밥,7000,,
강원특별자치도,삼척시,한식_일반,강대돈스탑,강원특별자치도 삼척시 언장2길 48,033-572-9222,삼겹살(200g),11000,,,,
강원특별자치도,삼척시,한식_육류,강화가든,강원특별자치도 삼척시 원당로2길 69,033-575-0011,등심(200g),29000,,,,
강원특별자치도,삼척시,한식_일반,고천순두부,강원특별자치도 삼척시 청석로3길 8,033-574-5794,청국장,7000,,,,
강원특별자치도,삼척시,한식_일반,공룡밥그릇,강원특별자치도 삼척시 언장2길 31,033-574-1050,수제돈가스,7000,,,,
강원특별자치도,삼척시,한식_일반,교동면옥,강원특별자치도 삼척시 정상안1길 13-3,033-573-9299,육개장,9000,,,,
강원특별자치도,삼척시,한식_일반,남천주물럭,강원특별자치도 삼척시 남양길 14-13,033-574-5070,된장찌개,5000,,,,
강원특별자치도,삼척시,한식_일반,농가,강원특별자치도 삼척시 삼척시 남양길 5,033-573-0606,보쌈정식,9000,,,,
강원특별자치도,삼척시,세탁업,대광세탁소,강원특별자치도 삼척시 봉황로 91-87,033-572-8060,신사복드라이,8000,,,,
강원특별자치도,삼척시,한식_일반,대청마루,강원특별자치도 삼척시 사대안2길 26-12,033-574-7979,된장찌개,5000,돼지갈비(300g),13000,,
강원특별자치도,삼척시,한식_일반,동해바다,강원특별자치도 삼척시 청석로 27-64,033-574-0987,생선구이백반,7000,,,,
강원특별자치도,삼척시,한식_일반,등대,강원특별자치도 삼척시 남양길 14-41 (남양동) 등대,033-574-0399,육개장,8000,갈비탕,8000,,
강원특별자치도,삼척시,한식_일반,맹가네해물찜,강원특별자치도 삼척시 도계읍 도계로 4길 16-6,033-541-5959,뚜구리탕,7000,감자옹심이,6000,,
강원특별자치도,삼척시,한식_일반,명가해물,강원특별자치도 삼척시 진주로 50-1,033-573-9950,물회,9000,,,,
강원특별자치도,삼척시,한식_육류,미호회관,강원특별자치도 삼척시 남양길 33,033-574-0666,돼지갈비(250g),15000,,,,
강원특별자치도,삼척시,한식_일반,바다내음,강원특별자치도 삼척시 남양길 25,033-574-3434,동태알탕(점심특선),8000,,,,
강원특별자치도,삼척시,미용업,베데스다헤어,강원특별자치도 삼척시 오십천로 295-7 103호,033-574-3164,커트,10000,펌,30000,,
강원특별자치도,삼척시,한식_일반,보리골돈이,강원특별자치도 삼척시 대학로 4,033-572-1615,보리밥,5000,,,,
강원특별자치도,삼척시,한식_육류,부성식당,강원특별자치도 삼척시 삼척시 척주로 52-1,033-573-8396,옻오리,60000,옻닭,60000,,
강원특별자치도,삼척시,한식_육류,석미한우집,강원특별자치도 삼척시 청석로 74 206호,033-574-9155,등심(200g),25000,,,,
강원특별자치도,삼척시,한식_육류,수미갈비,강원특별자치도 삼척시 정상로 61,033-575-7800,돼지갈비(300g),14900,설렁탕,9000,,
강원특별자치도,삼척시,한식_육류,숯불마당갈비,강원특별자치도 삼척시 성당길 75,033-573-8431,돼지갈비(200g),11000,,,,
강원특별자치도,삼척시,중식,신성춘,강원특별자치도 삼척시 남양길 25,033-575-8333,짜장면,5000,짬뽕,6000,,
강원특별자치도,삼척시,한식_일반,오징어보쌈,강원특별자치도 삼척시 정상안길 100,033-574-7787,오징어보쌈비빔밥(점심특선),8000,,,,
강원특별자치도,삼척시,한식_육류,왕갈비,강원특별자치도 삼척시 하실길 40-10,033-574-9266,돼지갈비(250g),13000,,,,
강원특별자치도,삼척시,한식_일반,왕김밥,강원특별자치도 삼척시 삼척시 중앙시장1길 21-27,033-572-8511,김밥,2000,참치김밥,2500,치즈김밥,2500
강원특별자치도,삼척시,한식_육류,월드한우구이촌,강원특별자치도 삼척시 청석로3길 15,033-573-4595,육회비빔밥,10000,차돌된장,8000,,
강원특별자치도,삼척시,한식_일반,재신밥집,강원특별자치도 삼척시 대학로 30-1,033-574-3782,김치찌개,6000,된장찌개,6000,,
강원특별자치도,삼척시,한식_일반,중앙시장식당,강원특별자치도 삼척시 진주로 12-21 A동 63호,033-572-9337,보리밥,6000,만둣국,7000,,
강원특별자치도,삼척시,한식_일반,착한국밥,강원특별자치도 삼척시 사대1길 10-3,033-575-0300,추어탕,7000,,,,
강원특별자치도,삼척시,한식_육류,태성갈비,강원특별자치도 삼척시 정상안1길 7-31,033-574-6646,돼지갈비(250g),13000,,,,
강원특별자치도,삼척시,한식_일반,학포란추어탕,강원특별자치도 삼척시 근덕면 본동길 14,033-573-7999,추어탕,8000,,,,
강원특별자치도,삼척시,한식_일반,행운회수산,강원특별자치도 삼척시 도계읍 도계느티로 8,033-541-2999,회덮밥,10000,물회,12000,,
강원특별자치도,홍천군,한식_일반,갈마닭갈비,강원특별자치도 홍천군 홍천읍 석화로 141-1,033-434-6247,닭갈비,11000,닭내장,11000,,
강원특별자치도,홍천군,미용업,개성연출,강원특별자치도 홍천군 홍천읍 진삼거리길 14,,컷트,10000,염색,30000,파마,30000
강원특별자치도,홍천군,중식,귀빈반점,강원특별자치도 홍천군 홍천읍 번영로 12,033-434-1422,짜장면,6000,짬뽕,7000,탕수육(소),17000
강원특별자치도,홍천군,미용업,긴머리짧은머리,강원특별자치도 홍천군 홍천읍 연봉중앙로 88,033-434-5271,커트,10000,기본펌,25000,염색,25000
강원특별자치도,홍천군,한식_일반,김밥나라,강원특별자치도 홍천군 홍천읍 신장대로 89,033-432-1114,원조김밥,3000,김치찌개,6000,순두부찌개,6000
강원특별자치도,홍천군,한식_육류,꽃돼지,강원특별자치도 홍천군 홍천읍 갈마로 6,033-433-9282,생삼겹살(200g),13000,생목살(200g),13000,항정살(150g),15000
강원특별자치도,홍천군,미용업,도로시헤어샵,강원특별자치도 홍천군 홍천읍 홍천로 339,,컷트,9000,염색,25000,파마,30000
강원특별자치도,홍천군,중식,도원식당,강원특별자치도 홍천군 홍천읍 홍천로3길 25,033-434-2649,짜장면,5000,짬뽕,6000,탕수육(소),14000
강원특별자치도,홍천군,한식_육류,돼랑숙성생고기,강원특별자치도 홍천군 홍천읍 신장대로 60 2층,033-432-9192,생삼겹(160g),11000,통삼겹(160g),12000,항정살(150g),14000
강원특별자치도,홍천군,한식_일반,두양식당,강원특별자치도 홍천군 홍천읍 석화로 104,033-432-6916,김치찌개,7000,된장찌개,7000,순두부찌개,7000
강원특별자치도,홍천군,한식_일반,명촌아구해물찜,강원특별자치도 홍천군 홍천읍 연봉로 47,033-434-4527,아귀찜(2-3인),33000,해물찜(2-3인),33000,아귀탕(2-3인),30000
강원특별자치도,홍천군,한식_일반,삼오식당,강원특별자치도 홍천군 홍천읍 희망로 16길 6,033-434-2435,소머리곰탕,10000,수육,30000,,
강원특별자치도,홍천군,한식_일반,설악감자탕,강원특별자치도 홍천군 홍천읍 홍천로 340,033-435-3603,뼈해장국,8000,내장탕,10000,감자탕(소),25000
강원특별자치도,홍천군,한식_일반,손칼국수,강원특별자치도 홍천군 홍천읍 홍천로 8길 9,033-434-0906,칼국수,7000,만두국,8000,콩국수,7000
강원특별자치도,홍천군,한식_일반,옛날팥죽,강원특별자치도 홍천군 홍천읍 번영로 53,033-434-3212,팥죽,7000,팥칼국수,7000,팥옹심이,8000
강원특별자치도,홍천군,미용업,은혜미용실,강원특별자치도 홍천군 두촌면 자은로 369,033-435-8619,커트,10000,기본펌,25000,염색,30000
강원특별자치도,홍천군,한식_일반,쿨한식뷔페,강원특별자치도 홍천군 남면 명덕길 14,,한식뷔페,6000,,,,
강원특별자치도,홍천군,한식_일반,통나무식당,강원특별자치도 홍천군 홍천읍 신장대로 53-5,033-434-4320,선짓국,7000,황태국,6000,,
강원특별자치도,홍천군,미용업,현대미용실,강원특별자치도 홍천군 홍천읍 남산강변로3길 7-6 다영빌라,033-432-5319,커트,8000,기본펌,20000,염색,15000
강원특별자치도,홍천군,기타요식업,홍천빵집,강원특별자치도 홍천군 홍천읍 홍천로 8길 13,033-435-0131,팥빵,1500,식빵,3500,롤케이크,10000
강원특별자치도,홍천군,한식_일반,홍천선지해장국,강원특별자치도 홍천군 홍천읍 진삼거리길 27,033-432-1359,선지해장국,5000,돼지고기김치찌개,5000,내장전골,15000
강원특별자치도,횡성군,한식_일반,강림산초두부,강원특별자치도 횡성군 강림면 주천강로 1132,033-342-3392,두부전골,8000,,,,
강원특별자치도,횡성군,한식_면류,고네미막국수,강원특별자치도 횡성군 횡성읍 한우로 765-2,033-343-6443,물막국수,7000,메밀전,6000,,
강원특별자치도,횡성군,한식_일반,나영식당,강원특별자치도 횡성군 횡성읍 삼일로 59-1,033-345-4461,청국장,7000,두부전골,8000,,
강원특별자치도,횡성군,한식_일반,대흥정육식당,강원특별자치도 횡성군 횡성읍 읍상서로5번길 26 횡성전통시장 남문(새마을 금고 맞은편)에서 20m 거리,033-343-2312,모듬(500g),92000,특모듬(800g),143000,,
강원특별자치도,횡성군,한식_육류,라도유황오리주물럭,강원특별자치도 횡성군 횡성읍 읍하북로 22,033-343-9277,한방주물럭(1kg),50000,,,,
강원특별자치도,횡성군,한식_육류,메주네참숯닭갈비,강원특별자치도 횡성군 횡성읍 삼일로 61,033-345-2266,닭갈비(300g),11000,돼지갈비(300g),10000,닭발(300g),15000
강원특별자치도,횡성군,한식_육류,명가명품횡성한우프라자,강원특별자치도 횡성군 횡성읍 횡성로 390,033-340-0644,등심(1등급/100g),11900,"등심,채끝(2등급/100g)",9900,안심(1등급/100g),13900
강원특별자치도,횡성군,미용업,버들머리방,강원특별자치도 횡성군 횡성읍 읍상로 59,033-343-8006,커트,12000,파마,30000,,
강원특별자치도,횡성군,중식,설가,강원특별자치도 횡성군 횡성읍 읍상로 49,033-345-6777,짜장면,5000,짬뽕,6000,탕수육(소),15000
강원특별자치도,횡성군,한식_일반,승원식당,강원특별자치도 횡성군 횡성읍 문정로19번길 14-2,033-343-4350,칼국수,6000,보리밥,6000,두부찌개,6000
강원특별자치도,횡성군,한식_일반,원영희밥상,강원특별자치도 횡성군 우천면 우항새말길 10 우항새말길 10,033-344-8887,가정식백반,8000,곤드레밥,9000,,
