,회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지,나이대
9761,1222493376,정상회원,여,33,신한은행,미확인,False,경상남도,양산시,30대
9762,1222949952,정상회원,여,47,농협중앙회,기혼,False,충청남도,예산군,40대
9763,1223009344,정상회원,여,59,국민은행,기혼,True,경상남도,양산시,50대
9764,1223042752,정상회원,여,28,우리은행,기혼,False,경상남도,양산시,20대
9765,1223050176,정상회원,여,53,연결앱결제,미확인,False,부산광역시,남구,50대
9766,1223124416,정상회원,여,29,BC카드,기혼,False,서울특별시,강서구,20대
9767,1223250624,정상회원,여,30,연결앱결제,기혼,False,대구광역시,수성구,30대
9768,1223254336,정상회원,여,27,롯데카드,미확인,False,강원도,인제군,20대
9769,1223267328,정상회원,여,29,연결앱결제,미확인,False,경기도,성남시,20대
9770,1223399104,정상회원,여,59,삼성카드,미확인,False,대구광역시,중구,50대
9771,1223521600,정상회원,남,66,우리은행,미혼,False,부산광역시,연제구,60대
9772,1223530880,정상회원,여,39,연결앱결제,미확인,False,서울특별시,금천구,30대
9773,1223558720,정상회원,여,28,롯데카드,미확인,미확인,인천광역시,남동구,20대
9774,1223621824,정상회원,여,25,연결앱결제,미확인,미확인,경기도,평택시,20대
9775,1223707200,정상회원,여,29,우리은행,기혼,False,경상북도,경산시,20대
9776,1223920640,정상회원,여,65,삼성카드,미혼,False,인천광역시,남동구,60대
9777,1224035712,정상회원,여,47,국민은행,미확인,True,경기도,수원시,40대
9778,1224096960,정상회원,여,55,신한카드,미확인,True,강원도,홍천군,50대
9779,1224351232,정상회원,여,43,삼성카드,미확인,False,경기도,의정부시,40대
9780,1224635200,정상회원,여,52,부산은행,미확인,False,부산광역시,남구,50대
9781,1224685312,정상회원,여,46,신한은행,미확인,False,대구광역시,수성구,40대
9782,1224841216,정상회원,여,68,국민은행,미혼,False,전라남도,순천시,60대
9783,1224909888,정상회원,여,74,연결앱결제,기혼,False,경기도,양주시,70대이상
9784,1225036096,정상회원,여,33,농협중앙회,기혼,미확인,전라북도,전주시,30대
9785,1225212416,정상회원,여,38,농협중앙회,미혼,False,경기도,안산시,30대
9786,1225216128,정상회원,여,30,농협중앙회,미혼,False,부산광역시,북구,30대
9787,1225281088,정상회원,여,30,SC제일은행,미혼,False,경기도,안산시,30대
9788,1225657856,정상회원,여,43,롯데카드,미혼,False,경상북도,경주시,40대
9789,1225811904,정상회원,여,31,신한카드,미혼,미확인,경기도,시흥시,30대
9790,1225873152,정상회원,여,67,국민카드,기혼,False,경기도,부천시,60대
9791,1226079168,정상회원,여,46,롯데카드,미혼,True,경상북도,경산시,40대
9792,1226149696,정상회원,여,27,연결앱결제,미혼,False,경상북도,경주시,20대
9793,1226168256,정상회원,남,61,신한은행,미혼,False,광주광역시,광산구,60대
9794,1226301888,정상회원,여,34,우리은행,기혼,False,경상북도,칠곡군,30대
9795,1226396544,정상회원,여,42,하나은행,미혼,False,경상북도,구미시,40대
9796,1226561728,정상회원,여,39,롯데카드,미혼,False,전라북도,전주시,30대
9797,1226613696,정상회원,여,29,연결앱결제,미혼,False,경상남도,창녕군,20대
9798,1226674944,정상회원,여,38,농협중앙회,미혼,False,경기도,포천시,30대
9799,1226884672,정상회원,여,41,BC카드,미혼,False,대전광역시,유성구,40대
9800,1226927360,정상회원,여,61,연결앱결제,기혼,False,충청남도,당진시,60대
9801,1227036864,정상회원,여,39,국민은행,미혼,False,광주광역시,북구,30대
9802,1227419200,정상회원,남,71,신한은행,미혼,미확인,경기도,파주시,70대이상
9803,1227452608,정상회원,여,32,롯데카드,미혼,False,경상북도,구미시,30대
9804,1227692032,정상회원,여,34,하나은행,기혼,False,광주광역시,서구,30대
9805,1227734720,정상회원,여,68,부산은행,미혼,False,인천광역시,남동구,60대
9806,1227756992,정상회원,여,36,SC제일은행,기혼,미확인,광주광역시,서구,30대
9807,1227771840,정상회원,여,27,우리은행,기혼,True,경기도,고양시,20대
9808,1227831232,정상회원,여,39,롯데카드,기혼,False,서울특별시,중구,30대
9809,1227901760,정상회원,여,33,우리은행,미혼,False,경기도,안산시,30대
9810,1227912896,정상회원,여,35,하나은행,미혼,False,부산광역시,연제구,30대
9811,1227944448,정상회원,여,40,삼성카드,기혼,True,충청남도,천안시,40대
9812,1228213568,정상회원,여,49,국민은행,미혼,False,대전광역시,서구,40대
9813,1228226560,정상회원,여,31,농협중앙회,미혼,False,부산광역시,부산진구,30대
9814,1228245120,정상회원,여,39,씨티은행,미혼,True,부산광역시,동래구,30대
9815,1228701696,정상회원,여,36,현대카드,미혼,미확인,경기도,군포시,30대
9816,1228894720,정상회원,여,29,신한은행,미혼,False,경상북도,포항시,20대
9817,1228898432,정상회원,남,33,국민은행,기혼,미확인,충청남도,아산시,30대
9818,1228996800,정상회원,여,31,국민카드,미혼,True,경상남도,사천시,30대
9819,1229189824,정상회원,여,27,새마을금고,미혼,미확인,부산광역시,기장군,20대
9820,1229260352,정상회원,여,27,농협중앙회,미혼,미확인,서울특별시,동작구,20대
9821,1229312320,정상회원,여,28,신한은행,기혼,False,경상남도,김해시,20대
9822,1229377280,정상회원,여,56,광주은행,미혼,True,경기도,여주시,50대
9823,1229418112,정상회원,여,55,연결앱결제,기혼,미확인,서울특별시,강남구,50대
9824,1229600000,정상회원,여,30,농협중앙회,미혼,미확인,대전광역시,동구,30대
9825,1229896960,정상회원,여,43,농협중앙회,미혼,미확인,경상남도,창원시,40대
9826,1229965632,정상회원,여,33,국민카드,미혼,False,충청남도,당진시,30대
9827,1229984192,정상회원,여,28,우리은행,미혼,미확인,서울특별시,관악구,20대
9828,1230032448,정상회원,여,47,롯데카드,미혼,미확인,서울특별시,노원구,40대
9829,1230407360,정상회원,여,34,현대카드,미혼,False,경상북도,경산시,30대
9830,1230459328,정상회원,여,25,국민카드,미혼,False,강원도,삼척시,20대
9831,1230544704,정상회원,여,31,부산은행,미혼,False,전라남도,진도군,30대
9832,1230917760,정상회원,남,35,미래에셋증권,기혼,미확인,대구광역시,수성구,30대
9833,1231426304,정상회원,여,29,신한은행,미혼,False,서울특별시,성동구,20대
9834,1231847616,정상회원,여,29,신한은행,기혼,False,경기도,용인시,20대
9835,1231944128,정상회원,여,35,롯데카드,미혼,False,광주광역시,광산구,30대
9836,1231945984,정상회원,여,66,신한은행,미혼,False,제주특별자치도,제주시,60대
9837,1231958976,정상회원,여,55,농협중앙회,미혼,False,부산광역시,사하구,50대
9838,1232135296,정상회원,여,30,롯데카드,미혼,False,부산광역시,해운대구,30대
9839,1232181696,정상회원,여,35,신한카드,기혼,미확인,세종특별자치시,조치원읍,30대
9840,1232196544,정상회원,여,28,국민은행,미혼,False,경기도,성남시,20대
9841,1232267072,정상회원,여,52,신한은행,기혼,False,강원도,강릉시,50대
9842,1232408128,정상회원,여,49,국민은행,미혼,미확인,충청남도,금산군,40대
9843,1232480512,정상회원,여,37,롯데카드,미혼,False,울산광역시,남구,30대
9844,1232775616,정상회원,여,27,기업은행,미혼,False,제주특별자치도,서귀포시,20대
9845,1232888832,정상회원,여,28,광주은행,미혼,미확인,경상남도,통영시,20대
9846,1233159808,정상회원,여,40,국민카드,미혼,False,부산광역시,사상구,40대
9847,1233336128,정상회원,여,56,국민은행,미혼,False,충청북도,청주시,50대
9848,1233432640,정상회원,여,38,씨티은행,기혼,False,경상북도,경산시,30대
9849,1233506880,정상회원,여,55,롯데카드,미혼,False,경기도,안산시,50대
9850,1233746304,정상회원,여,27,롯데카드,미혼,False,부산광역시,사하구,20대
9851,1233922624,정상회원,여,29,BC카드,기혼,False,서울특별시,강남구,20대
9852,1233946752,정상회원,여,30,농협중앙회,미혼,False,부산광역시,동구,30대
9853,1233957888,정상회원,여,43,연결앱결제,미혼,False,부산광역시,해운대구,40대
9854,1234024704,정상회원,여,35,신한은행,기혼,False,서울특별시,서초구,30대
9855,1234030272,정상회원,여,20,롯데카드,기혼,False,경상남도,진주시,20대
9856,1234061824,정상회원,여,47,국민카드,기혼,False,부산광역시,북구,40대
9857,1234074816,정상회원,여,35,우체국,미혼,False,전라남도,목포시,30대
9858,1234115648,정상회원,여,38,현대카드,미혼,False,경상북도,경주시,30대
9859,1234355072,정상회원,여,24,롯데카드,기혼,False,경기도,평택시,20대
9860,1234473856,정상회원,여,30,국민은행,기혼,True,경기도,고양시,30대
9861,1234598208,정상회원,여,54,신한은행,미혼,False,경기도,부천시,50대
9862,1234793088,정상회원,여,29,BC카드,미혼,미확인,울산광역시,동구,20대
9863,1234948992,정상회원,여,38,농협중앙회,미혼,미확인,대전광역시,유성구,30대
9864,1234965696,정상회원,여,38,롯데카드,미혼,False,서울특별시,마포구,30대
9865,1235080768,정상회원,여,44,신한은행,기혼,False,경기도,시흥시,40대
9866,1235132736,정상회원,여,29,농협중앙회,기혼,False,대구광역시,북구,20대
9867,1235179136,정상회원,여,36,연결앱결제,미확인,False,충청북도,청주시,30대
9868,1235325760,정상회원,여,61,현대카드,미확인,False,경기도,안산시,60대
9869,1235409280,정상회원,여,23,신한은행,기혼,False,경상남도,창원시,20대
9870,1235513216,정상회원,여,43,삼성카드,미확인,False,경상남도,김해시,40대
9871,1235815744,정상회원,여,41,롯데카드,기혼,True,인천광역시,계양구,40대
9872,1235964224,정상회원,여,51,신한은행,미혼,False,대구광역시,달성군,50대
9873,1235992064,정상회원,여,27,우리은행,미혼,False,충청남도,서천군,20대
9874,1236019904,정상회원,여,28,국민은행,기혼,미확인,전라남도,영암군,20대
9875,1236237056,정상회원,여,52,국민은행,기혼,미확인,경상남도,사천시,50대
9876,1236339136,정상회원,여,26,롯데카드,미확인,True,울산광역시,남구,20대
9877,1236346560,정상회원,여,26,국민은행,기혼,미확인,부산광역시,금정구,20대
9878,1236797568,정상회원,여,28,연결앱결제,미확인,False,대전광역시,서구,20대
9879,1237029568,정상회원,여,48,신한은행,기혼,False,광주광역시,서구,40대
9880,1237055552,정상회원,여,28,BC카드,미확인,False,경상남도,거제시,20대
9881,1237189184,정상회원,여,37,신한은행,기혼,False,경상남도,거제시,30대
9882,1237250432,정상회원,여,34,롯데카드,미확인,False,경상북도,구미시,30대
9883,1237413760,정상회원,여,26,국민카드,미확인,False,서울특별시,강남구,20대
9884,1237874048,정상회원,여,42,새마을금고,기혼,False,충청북도,제천시,40대
9885,1237990976,정상회원,여,48,연결앱결제,미혼,True,경기도,화성시,40대
9886,1238024384,정상회원,여,31,우리은행,미확인,True,인천광역시,연수구,30대
9887,1238081920,정상회원,여,62,신한은행,미확인,False,충청북도,청주시,60대
9888,1238313920,정상회원,여,39,신한카드,기혼,미확인,경상북도,경산시,30대
9889,1238341760,정상회원,여,35,신한은행,미확인,미확인,서울특별시,송파구,30대
9890,1238440128,정상회원,여,32,국민은행,미확인,False,전라북도,전주시,30대
9891,1238464256,정상회원,여,34,우리은행,기혼,False,부산광역시,부산진구,30대
9892,1238469824,정상회원,여,64,부산은행,미확인,False,경상남도,창원시,60대
9893,1238555200,정상회원,여,57,우리은행,기혼,False,서울특별시,노원구,50대
9894,1238635008,정상회원,여,32,연결앱결제,기혼,False,부산광역시,중구,30대
9895,1238753792,정상회원,여,63,연결앱결제,미확인,False,경상북도,울진군,60대
9896,1238898560,정상회원,여,31,신한은행,미혼,False,경상북도,영천시,30대
9897,1239110144,정상회원,여,32,연결앱결제,미혼,False,경기도,안산시,30대
9898,1239167680,정상회원,여,30,신한은행,미확인,미확인,서울특별시,강북구,30대
9899,1239260480,정상회원,여,27,기업은행,미혼,False,충청남도,천안시,20대
9900,1239420096,정상회원,여,26,국민은행,미확인,False,부산광역시,사하구,20대
9901,1239449792,정상회원,여,47,연결앱결제,기혼,False,경상남도,김해시,40대
9902,1239464640,정상회원,여,35,국민은행,미확인,False,광주광역시,광산구,30대
9903,1239568576,정상회원,여,30,신한은행,미확인,True,경기도,고양시,30대
9904,1240227456,정상회원,여,36,신한카드,미확인,True,부산광역시,연제구,30대
9905,1240240448,정상회원,여,52,기업은행,미혼,False,서울특별시,양천구,50대
9906,1240427904,정상회원,여,40,우리은행,기혼,False,강원도,원주시,40대
9907,1240529984,정상회원,여,27,롯데카드,기혼,미확인,서울특별시,동작구,20대
9908,1241032960,정상회원,여,30,농협중앙회,미확인,미확인,경기도,평택시,30대
9909,1241402304,정상회원,여,58,국민은행,기혼,False,경기도,고양시,50대
9910,1241467264,정상회원,여,29,BC카드,미확인,True,경기도,용인시,20대
9911,1241509952,정상회원,여,58,BC카드,기혼,False,광주광역시,서구,50대
9912,1241645440,정상회원,여,41,롯데카드,미혼,False,대구광역시,수성구,40대
9913,1241708544,정상회원,여,40,연결앱결제,기혼,False,전라남도,순천시,40대
9914,1241741952,정상회원,여,34,국민은행,기혼,False,서울특별시,광진구,30대
9915,1241814336,정상회원,여,51,롯데카드,미확인,True,서울특별시,강남구,50대
9916,1241886720,정상회원,여,57,롯데카드,기혼,False,경기도,화성시,50대
9917,1242189248,정상회원,여,62,농협중앙회,기혼,미확인,경상남도,거제시,60대
9918,1242248640,정상회원,여,30,BC카드,기혼,False,경상북도,칠곡군,30대
9919,1242424960,정상회원,여,27,국민은행,미확인,True,서울특별시,서초구,20대
9920,1242723776,정상회원,여,41,롯데카드,기혼,False,전라북도,익산시,40대
9921,1242796160,정상회원,여,63,농협중앙회,기혼,False,전라북도,군산시,60대
9922,1242857408,정상회원,여,24,기업은행,미확인,False,대구광역시,달서구,20대
9923,1242939072,정상회원,여,32,롯데카드,기혼,False,부산광역시,북구,30대
9924,1243046720,정상회원,여,29,농협중앙회,기혼,False,전라북도,군산시,20대
9925,1243687040,정상회원,여,39,연결앱결제,미확인,True,서울특별시,관악구,30대
9926,1243779840,정상회원,여,47,신한은행,미혼,미확인,전라북도,남원시,40대
9927,1243805824,정상회원,남,29,우리은행,기혼,False,서울특별시,강남구,20대
9928,1244054528,정상회원,여,70,롯데카드,미확인,False,충청남도,아산시,70대이상
9929,1244069376,정상회원,여,30,연결앱결제,기혼,False,대구광역시,북구,30대
9930,1244162176,정상회원,여,29,하나은행,미혼,False,경상남도,거제시,20대
9931,1244227136,정상회원,여,29,신한카드,미혼,False,서울특별시,금천구,20대
9932,1244360768,정상회원,남,79,국민카드,기혼,False,경기도,김포시,70대이상
9933,1244709696,정상회원,여,37,연결앱결제,미혼,False,부산광역시,영도구,30대
9934,1244711552,정상회원,여,62,국민은행,미혼,False,경기도,수원시,60대
9935,1245002944,정상회원,여,31,롯데카드,미혼,미확인,대전광역시,서구,30대
9936,1245006656,정상회원,여,30,국민은행,미혼,False,강원도,춘천시,30대
9937,1245067904,정상회원,여,34,롯데카드,미혼,False,경상북도,칠곡군,30대
9938,1245411264,정상회원,여,27,농협중앙회,미혼,False,경상남도,거제시,20대
9939,1245420544,정상회원,여,59,국민카드,기혼,True,경기도,김포시,50대
9940,1245489216,정상회원,여,42,우리은행,미혼,False,경상남도,진주시,40대
9941,1245602432,정상회원,여,31,새마을금고,미혼,False,경상북도,경주시,30대
9942,1245626560,정상회원,여,28,부산은행,미혼,미확인,경상남도,거제시,20대
9943,1245732352,정상회원,여,32,국민은행,기혼,미확인,경상남도,진주시,30대
9944,1245823296,정상회원,여,55,국민은행,미혼,False,경기도,의정부시,50대
9945,1246038592,정상회원,남,38,롯데카드,미혼,True,전라북도,전주시,30대
9946,1246122112,정상회원,여,33,새마을금고,미혼,True,경상북도,경주시,30대
9947,1246159232,정상회원,여,20,농협중앙회,미혼,미확인,서울특별시,노원구,20대
9948,1246355968,정상회원,여,40,우리은행,미혼,False,경상남도,거제시,40대
9949,1246578688,정상회원,여,39,신한은행,미확인,True,서울특별시,성북구,30대
9950,1246903488,정상회원,여,29,기업은행,미확인,False,경기도,고양시,20대
9951,1246940608,정상회원,여,24,우리은행,기혼,False,부산광역시,동래구,20대
9952,1246953600,정상회원,여,43,우리은행,기혼,False,충청북도,제천시,40대
9953,1247063104,정상회원,여,31,롯데카드,미확인,False,대전광역시,서구,30대
9954,1247103936,정상회원,여,29,농협중앙회,기혼,미확인,광주광역시,북구,20대
9955,1247142912,정상회원,여,56,삼성카드,미혼,False,광주광역시,남구,50대
9956,1247566080,정상회원,여,46,BC카드,미확인,False,경기도,안산시,40대
9957,1247642176,정상회원,여,44,신한은행,미확인,미확인,서울특별시,용산구,40대
9958,1247731264,정상회원,여,27,롯데카드,미혼,False,경상북도,칠곡군,20대
9959,1247749824,정상회원,여,26,신한은행,기혼,False,부산광역시,동래구,20대
9960,1247766528,정상회원,여,25,신한카드,기혼,미확인,인천광역시,남동구,20대
9961,1247781376,정상회원,여,28,우리은행,미확인,미확인,서울특별시,강남구,20대
9962,1247946560,정상회원,여,25,연결앱결제,기혼,False,경기도,평택시,20대
9963,1247948416,정상회원,여,35,국민카드,미확인,미확인,강원도,고성군,30대
9964,1248041216,정상회원,여,31,농협중앙회,기혼,False,강원도,양양군,30대
9965,1248176704,정상회원,여,30,신협중앙회,미혼,False,부산광역시,부산진구,30대
9966,1248250944,정상회원,여,52,롯데카드,미혼,False,대구광역시,북구,50대
9967,1248395712,정상회원,여,55,농협중앙회,미혼,False,인천광역시,연수구,50대
9968,1248469952,정상회원,여,39,농협중앙회,미혼,True,경기도,안양시,30대
9969,1248494080,정상회원,여,40,우리은행,미혼,False,전라북도,군산시,40대
9970,1248505216,정상회원,여,23,롯데카드,기혼,False,경상남도,사천시,20대
9971,1248557184,정상회원,여,39,연결앱결제,미혼,False,서울특별시,강남구,30대
9972,1248657408,정상회원,여,29,국민은행,미혼,미확인,경기도,가평군,20대
9973,1248783616,정상회원,여,44,우리은행,기혼,False,대구광역시,동구,40대
9974,1248887552,정상회원,여,31,국민카드,미혼,False,경상북도,경산시,30대
9975,1248963648,정상회원,여,35,국민은행,미혼,False,서울특별시,강북구,30대
9976,1249188224,정상회원,여,50,국민은행,미혼,False,부산광역시,연제구,50대
9977,1249190080,정상회원,여,30,연결앱결제,미혼,False,인천광역시,서구,30대
9978,1249264320,정상회원,여,30,롯데카드,미혼,False,인천광역시,부평구,30대
9979,1249310720,정상회원,여,27,국민은행,기혼,False,경기도,시흥시,20대
9980,1249423936,정상회원,여,39,국민은행,기혼,True,울산광역시,동구,30대
9981,1249795136,정상회원,여,36,부산은행,기혼,False,서울특별시,은평구,30대
9982,1249860096,정상회원,여,60,롯데카드,기혼,False,부산광역시,동구,60대
9983,1250095808,정상회원,여,41,국민은행,기혼,False,경기도,수원시,40대
9984,1250268416,정상회원,여,60,신한은행,기혼,False,충청남도,천안시,60대
9985,1250424320,정상회원,여,43,국민은행,미혼,미확인,대구광역시,북구,40대
9986,1250457728,정상회원,여,33,새마을금고,미혼,False,강원도,춘천시,30대
9987,1250520832,정상회원,여,55,연결앱결제,미혼,False,부산광역시,북구,50대
9988,1250550528,정상회원,여,35,BC카드,미혼,미확인,인천광역시,남동구,30대
9989,1250678592,정상회원,여,37,현대카드,기혼,False,인천광역시,남동구,30대
9990,1250821504,정상회원,여,39,연결앱결제,미혼,False,광주광역시,광산구,30대
9991,1250899456,탈퇴,여,53,우체국,기혼,미확인,충청남도,아산시,50대
9992,1251055360,탈퇴,여,39,하나은행,기혼,미확인,광주광역시,서구,30대
9993,1251205696,정상회원,여,66,국민은행,미혼,False,전라남도,목포시,60대
9994,1251406144,정상회원,여,30,롯데카드,미혼,False,대전광역시,서구,30대
9995,1251413568,정상회원,여,36,연결앱결제,미혼,True,경기도,용인시,30대
9996,1251693824,정상회원,여,36,롯데카드,미혼,True,경상북도,구미시,30대
9997,1251756928,정상회원,여,34,롯데카드,미혼,False,서울특별시,강동구,30대
9998,1251872000,정상회원,여,43,연결앱결제,기혼,False,인천광역시,남동구,40대
9999,1251881280,정상회원,여,48,기업은행,미혼,True,부산광역시,서구,40대
10000,1251979648,정상회원,여,39,삼성카드,미혼,True,충청남도,홍성군,30대
10001,1253111808,정상회원,여,37,농협중앙회,기혼,True,서울특별시,동작구,30대
10002,1253195328,정상회원,여,25,롯데카드,기혼,False,울산광역시,울주군,20대
10003,1253364224,정상회원,여,43,연결앱결제,기혼,False,경기도,용인시,40대
10004,1253423616,정상회원,여,35,국민은행,기혼,True,광주광역시,서구,30대
10005,1253609216,정상회원,여,29,신한카드,미혼,False,인천광역시,남구,20대
10006,1253854208,정상회원,여,56,신한은행,미혼,False,경기도,포천시,50대
10007,1254049088,정상회원,여,26,국민카드,기혼,True,경상남도,창원시,20대
10008,1254282944,정상회원,여,37,부산은행,미혼,False,경상남도,창원시,30대
10009,1254702400,정상회원,여,27,국민은행,미혼,False,경기도,시흥시,20대
10010,1255094016,정상회원,남,36,우리은행,기혼,False,인천광역시,남동구,30대
10011,1255277760,정상회원,여,50,우리은행,미혼,False,전라남도,영암군,50대
10012,1255455936,정상회원,여,29,하나은행,기혼,False,경기도,성남시,20대
10013,1255470784,정상회원,여,49,우리은행,미혼,False,경기도,의정부시,40대
10014,1255474496,정상회원,여,35,하나은행,미혼,True,광주광역시,서구,30대
10015,1255745472,정상회원,여,48,신한카드,미혼,False,충청남도,천안시,40대
10016,1255801152,정상회원,여,36,신한은행,기혼,True,경상남도,거제시,30대
10017,1256662336,정상회원,남,40,우리은행,미혼,False,울산광역시,울주군,40대
10018,1256808960,정상회원,여,37,광주은행,미혼,False,경상북도,칠곡군,30대
10019,1256981568,정상회원,여,54,롯데카드,미혼,False,경상남도,창원시,50대
10020,1256983424,정상회원,여,34,우리은행,미혼,False,강원도,춘천시,30대
10021,1257315648,정상회원,여,31,롯데카드,미혼,False,경기도,고양시,30대
10022,1257427008,정상회원,여,31,SC제일은행,미혼,False,경기도,화성시,30대
10023,1257486400,정상회원,여,35,농협중앙회,미혼,False,세종특별자치시,노을3로,30대
10024,1257527232,정상회원,여,28,롯데카드,미혼,False,서울특별시,강서구,20대
10025,1257723968,정상회원,여,42,신한은행,미혼,미확인,서울특별시,노원구,40대
10026,1257813056,정상회원,여,31,기업은행,기혼,미확인,전라북도,익산시,30대
10027,1257850176,정상회원,여,51,롯데카드,미확인,False,경상남도,김해시,50대
10028,1257948544,정상회원,여,63,국민은행,기혼,False,부산광역시,부산진구,60대
10029,1258288192,정상회원,여,34,롯데카드,기혼,미확인,서울특별시,동작구,30대
10030,1258507200,정상회원,여,38,국민은행,미확인,False,경기도,구리시,30대
10031,1258512768,정상회원,여,37,롯데카드,미확인,False,충청북도,음성군,30대
10032,1258523904,정상회원,여,35,BC카드,미혼,미확인,강원도,고성군,30대
10033,1258583296,정상회원,여,48,롯데카드,기혼,False,광주광역시,서구,40대
10034,1258676096,정상회원,여,29,신한카드,기혼,False,울산광역시,울주군,20대
10035,1258828288,정상회원,여,24,국민은행,미확인,True,대전광역시,동구,20대
10036,1258958208,정상회원,여,30,국민은행,미확인,False,울산광역시,남구,30대
10037,1259004608,정상회원,여,28,BC카드,미혼,False,경상남도,양산시,20대
10038,1259008320,정상회원,여,27,우리은행,기혼,미확인,경상남도,양산시,20대
10039,1259325696,정상회원,남,31,농협중앙회,기혼,False,경상북도,경산시,30대
10040,1259470464,정상회원,여,29,국민은행,미확인,False,강원도,원주시,20대
10041,1259526144,정상회원,여,42,국민은행,기혼,True,울산광역시,울주군,40대
10042,1259576256,정상회원,여,24,신한은행,미혼,미확인,전라북도,군산시,20대
10043,1259672768,정상회원,여,44,우체국,미확인,False,서울특별시,서초구,40대
10044,1259849088,정상회원,여,28,국민은행,미확인,False,대전광역시,동구,20대
10045,1259964160,정상회원,여,46,신한은행,기혼,False,대전광역시,동구,40대
10046,1260010560,정상회원,여,31,롯데카드,미혼,미확인,대구광역시,수성구,30대
10047,1260166464,정상회원,여,53,롯데카드,미확인,False,부산광역시,부산진구,50대
10048,1260444864,정상회원,여,55,신한카드,미확인,False,경상북도,김천시,50대
10049,1260559936,정상회원,여,66,연결앱결제,기혼,False,경기도,안성시,60대
10050,1261202112,정상회원,여,23,국민은행,기혼,False,경기도,남양주시,20대
10051,1261211392,정상회원,여,26,국민은행,미확인,False,경기도,고양시,20대
10052,1261322752,정상회원,여,36,국민은행,기혼,False,경상남도,창원시,30대
10053,1261487936,정상회원,남,31,신한은행,미확인,True,서울특별시,구로구,30대
10054,1261541760,정상회원,여,50,연결앱결제,미확인,False,울산광역시,동구,50대
10055,1261619712,정상회원,여,66,신한카드,미확인,미확인,충청남도,천안시,60대
10056,1261666112,정상회원,여,25,신한카드,미확인,True,울산광역시,울주군,20대
10057,1262167232,정상회원,여,40,우리은행,미확인,미확인,경기도,평택시,40대
10058,1262185792,정상회원,여,33,롯데카드,기혼,False,경상남도,진주시,30대
10059,1262235904,정상회원,여,31,신한은행,기혼,False,광주광역시,북구,30대
10060,1262375104,정상회원,여,52,롯데카드,기혼,False,부산광역시,동래구,50대
10061,1262518016,정상회원,여,27,연결앱결제,기혼,True,서울특별시,서대문구,20대
10062,1262519872,정상회원,여,55,연결앱결제,미확인,True,서울특별시,마포구,50대
10063,1262666496,정상회원,여,45,롯데카드,미혼,False,서울특별시,강동구,40대
10064,1262965312,정상회원,여,26,롯데카드,미혼,미확인,충청북도,청주시,20대
10065,1263076672,정상회원,여,29,국민은행,미혼,False,인천광역시,미추홀구,20대
10066,1263143488,정상회원,여,31,신한은행,기혼,False,부산광역시,부산진구,30대
10067,1263160192,정상회원,여,54,국민은행,기혼,True,서울특별시,성북구,50대
10068,1263262272,정상회원,여,31,신한은행,미혼,미확인,전라남도,여수시,30대
10069,1263414464,정상회원,여,29,연결앱결제,기혼,False,경기도,광명시,20대
10070,1263477568,정상회원,남,35,농협중앙회,미혼,False,강원도,원주시,30대
10071,1263483136,정상회원,여,43,국민카드,미혼,False,경상남도,통영시,40대
10072,1263691008,정상회원,여,29,신한은행,미확인,False,인천광역시,남구,20대
10073,1263917440,정상회원,여,32,삼성카드,기혼,False,경상북도,포항시,30대
10074,1263921152,정상회원,여,51,씨티은행,미확인,False,경상남도,진주시,50대
10075,1263948992,정상회원,여,41,국민은행,미확인,False,제주특별자치도,서귀포시,40대
10076,1263969408,정상회원,여,26,롯데카드,기혼,False,경기도,김포시,20대
10077,1264054784,정상회원,여,74,BC카드,미확인,False,경기도,화성시,70대이상
10078,1264227392,정상회원,여,30,신한은행,미혼,False,충청북도,제천시,30대
10079,1264244096,정상회원,여,40,우리은행,미혼,False,충청북도,음성군,40대
10080,1264977216,정상회원,여,59,우리은행,기혼,False,부산광역시,남구,50대
10081,1265094144,정상회원,여,38,국민카드,미혼,False,경상남도,김해시,30대
10082,1265142400,정상회원,여,34,대구은행,미혼,미확인,경기도,성남시,30대
10083,1265168384,정상회원,여,58,신한은행,기혼,False,부산광역시,사하구,50대
10084,1265255616,정상회원,여,24,하나은행,미혼,False,부산광역시,중구,20대
10085,1265340992,정상회원,여,29,신한은행,기혼,미확인,부산광역시,동래구,20대
10086,1265736320,정상회원,여,45,SC제일은행,미혼,False,경기도,안산시,40대
10087,1265771584,정상회원,여,32,BC카드,미혼,False,울산광역시,울주군,30대
10088,1266131648,정상회원,여,24,신한카드,미혼,False,서울특별시,강서구,20대
10089,1266165056,정상회원,여,57,농협중앙회,기혼,False,부산광역시,북구,50대
10090,1266371072,정상회원,여,27,신한은행,기혼,False,경상북도,경주시,20대
10091,1266423040,정상회원,여,36,신한카드,미혼,False,인천광역시,남동구,30대
10092,1266426752,정상회원,여,68,국민은행,미혼,False,강원도,양양군,60대
10093,1266924160,정상회원,여,40,신한카드,미혼,미확인,충청남도,태안군,40대
10094,1266974272,정상회원,여,34,BC카드,기혼,False,부산광역시,해운대구,30대
10095,1267028096,정상회원,여,34,국민은행,미혼,False,울산광역시,북구,30대
10096,1267239680,정상회원,여,29,연결앱결제,미혼,False,충청북도,음성군,20대
10097,1267313920,정상회원,여,38,롯데카드,미혼,미확인,대전광역시,서구,30대
10098,1267334336,정상회원,여,38,국민은행,기혼,False,경기도,의왕시,30대
